1003.79,392.963,0,998.6,555,0
959.454,390.698,0,961.8,555,0
929.582,388.175,0,925,555,0
893.495,385.26,0,888.2,555,0
856.078,382.588,0,851.4,555,0
817.557,380.463,0,814.6,555,0
781.641,377.574,0,777.8,555,0
742.589,375.098,0,741,555,0
708.46,372.158,0,704.2,555,0
666.759,369.963,0,667.4,555,0
628.204,367.261,0,630.6,555,0
591.242,364.689,0,593.8,555,0
559.704,362.012,0,557,555,0
559.118,399.689,0,557,591.8,0
558.481,438.451,0,557,628.6,0
557.69,471.717,0,557,665.4,0
557.169,510.654,0,557,702.2,0
556.482,551.657,0,557,739,0
555.87,581.799,0,557,775.8,0
555.239,620.388,0,557,812.6,0
554.644,654.495,0,557,849.4,0
553.942,695.824,0,557,886.2,0
553.326,731.35,0,557,923,0
552.672,765.722,0,557,959.8,0
551.928,801.189,0,557,996.6,0
551.398,847.275,0,557,1033.4,0
550.749,877.157,0,557,1070.2,0
550.159,911.442,0,557,1107,0
549.425,950.449,0,557,1143.8,0
548.812,988.514,0,557,1180.6,0
548.164,1023.73,0,557,1217.4,0
547.394,1055.79,0,557,1254.2,0
546.945,1097.84,0,557,1291,0
546.232,1140.46,0,557,1327.8,0
545.57,1170.68,0,557,1364.6,0
544.868,1202.44,0,557,1401.4,0
544.232,1243.94,0,557,1438.2,0
543.66,1282.77,0,557,1475,0
543.088,1320.04,0,557,1511.8,0
542.359,1356.01,0,557,1548.6,0
541.618,1398.07,0,557,1585.4,0
541.083,1431.38,0,557,1622.2,0
540.384,1464.33,0,557,1659,0
539.88,1503.23,0,557,1695.8,0
539.135,1538.77,0,557,1732.6,0
538.448,1575.72,0,557,1769.4,0
537.795,1613.92,0,557,1806.2,0
537.279,1656.2,0,557,1843,0
573.64,1656.84,0,593.8,1843,0
608.409,1657.45,0,630.6,1843,0
645.261,1658.18,0,667.4,1843,0
687.273,1658.82,0,704.2,1843,0
717.709,1659.5,0,741,1843,0
754.746,1660.07,0,777.8,1843,0
798.003,1660.75,0,814.6,1843,0
828.702,1661.39,0,851.4,1843,0
864.322,1662,0,888.2,1843,0
898.698,1662.58,0,925,1843,0
940.541,1663.32,0,961.8,1843,0
980.254,1663.87,0,998.6,1843,0
1017.45,1664.49,0,1035.4,1843,0
1055.27,1665.12,0,1072.2,1843,0
1090.69,1665.71,0,1109,1843,0
1130.52,1666.51,0,1145.8,1843,0
1158.81,1667.21,0,1182.6,1843,0
1218.4,1667.71,0,1219.4,1843,0
1233.51,1668.48,0,1256.2,1843,0
1271.14,1669.08,0,1293,1843,0
1313.78,1669.66,0,1329.8,1843,0
1348.67,1670.23,0,1366.6,1843,0
1383.15,1671,0,1403.4,1843,0
1417.73,1671.63,0,1440.2,1843,0
1451.13,1672.31,0,1477,1843,0
1493.49,1672.85,0,1513.8,1843,0
1537.72,1673.57,0,1550.6,1843,0
1567.67,1674.19,0,1587.4,1843,0
1603.01,1674.78,0,1624.2,1843,0
1644.87,1675.45,0,1661,1843,0
1682.3,1676.04,0,1697.8,1843,0
1709.55,1676.76,0,1734.6,1843,0
1753.11,1677.43,0,1771.4,1843,0
1786.15,1678.09,0,1808.2,1843,0
1824.2,1678.75,0,1845,1843,0
1862.15,1679.35,0,1881.8,1843,0
1896.64,1679.83,0,1918.6,1843,0
1933.67,1680.64,0,1955.4,1843,0
1973.12,1681.27,0,1992.2,1843,0
2009.14,1681.83,0,2029,1843,0
2045.02,1682.55,0,2065.8,1843,0
2087.53,1683.22,0,2102.6,1843,0
2119.53,1683.84,0,2139.4,1843,0
2153.1,1684.43,0,2176.2,1843,0
2191.13,1685.07,0,2213,1843,0
2230.44,1685.69,0,2249.8,1843,0
2262.82,1686.4,0,2286.6,1843,0
2303.21,1686.95,0,2323.4,1843,0
2343.57,1687.71,0,2360.2,1843,0
2380.94,1688.37,0,2397,1843,0
2414.43,1688.98,0,2433.8,1843,0
2453.11,1689.58,0,2470.6,1843,0
2493.08,1690.24,0,2507.4,1843,0
2521.03,1690.85,0,2544.2,1843,0
2561.96,1691.53,0,2581,1843,0
2598.27,1692.15,0,2617.8,1843,0
2635.23,1692.78,0,2654.6,1843,0
2673.26,1693.43,0,2691.4,1843,0
2705.62,1694.04,0,2728.2,1843,0
2739.56,1694.75,0,2765,1843,0
2779.01,1695.37,0,2801.8,1843,0
2817.59,1695.98,0,2838.6,1843,0
2858.42,1696.62,0,2875.4,1843,0
2893.54,1697.36,0,2912.2,1843,0
2928.79,1697.89,0,2949,1843,0
2964.17,1698.48,0,2985.8,1843,0
3001.57,1699.29,0,3022.6,1843,0
3042.13,1699.84,0,3059.4,1843,0
3073,1700.53,0,3096.2,1843,0
3115.6,1701.09,0,3133,1843,0
