3133,1843,0,3133,1843,0
3131.4,1794.44,0,3133,1806.2,0
3133.03,1761.53,0,3133,1769.4,0
3134.71,1727.3,0,3133,1732.6,0
3133.17,1693.88,0,3133,1695.8,0
3128.96,1647.22,0,3133,1659,0
3128.66,1610.87,0,3133,1622.2,0
3130.86,1575.55,0,3133,1585.4,0
3131.61,1539.74,0,3133,1548.6,0
3131.08,1502.94,0,3133,1511.8,0
3136.71,1467.66,0,3133,1475,0
3132.56,1426.05,0,3133,1438.2,0
3133.66,1388.62,0,3133,1401.4,0
3136.2,1352.9,0,3133,1364.6,0
3134.63,1319.6,0,3133,1327.8,0
3132.76,1282.83,0,3133,1291,0
3133.06,1244.95,0,3133,1254.2,0
3133.72,1210.57,0,3133,1217.4,0
3133.85,1170.89,0,3133,1180.6,0
3134.43,1140.76,0,3133,1143.8,0
3130.14,1099.02,0,3133,1107,0
3134.29,1064.15,0,3133,1070.2,0
3130.72,1020.33,0,3133,1033.4,0
3139.09,988.778,0,3133,996.6,0
3134.48,955.366,0,3133,959.8,0
3129.63,914.132,0,3133,923,0
3126.41,880.43,0,3133,886.2,0
3132.49,846.029,0,3133,849.4,0
3130.58,804.65,0,3133,812.6,0
3132.58,759.64,0,3133,775.8,0
3137.31,732.697,0,3133,739,0
3130.34,688.822,0,3133,702.2,0
3125.92,652.914,0,3133,665.4,0
3133.8,621.262,0,3133,628.6,0
3128.81,582.757,0,3133,591.8,0
3139.01,545.843,0,3133,555,0
3133.43,511.011,0,3133,518.2,0
3091.1,511.011,0,3096.2,518.2,0
3053.22,511.011,0,3059.4,518.2,0
3014.99,511.011,0,3022.6,518.2,0
2983.53,511.011,0,2985.8,518.2,0
2951.27,511.011,0,2949,518.2,0
2911.07,511.011,0,2912.2,518.2,0
2872.54,511.011,0,2875.4,518.2,0
2837.48,511.011,0,2838.6,518.2,0
2800.93,511.011,0,2801.8,518.2,0
2766.28,511.011,0,2765,518.2,0
2728.8,511.012,0,2728.2,518.2,0
2684.05,511.012,0,2691.4,518.2,0
2649.81,511.012,0,2654.6,518.2,0
2622.45,511.012,0,2617.8,518.2,0
2581.93,511.012,0,2581,518.2,0
2542.25,511.012,0,2544.2,518.2,0
2504.36,511.012,0,2507.4,518.2,0
2471.19,511.012,0,2470.6,518.2,0
2436.52,511.012,0,2433.8,518.2,0
2399.36,511.012,0,2397,518.2,0
2361.1,511.012,0,2360.2,518.2,0
2324.7,511.012,0,2323.4,518.2,0
2289.19,511.012,0,2286.6,518.2,0
2249.85,511.012,0,2249.8,518.2,0
2211.22,511.012,0,2213,518.2,0
2176.53,511.012,0,2176.2,518.2,0
2134.62,511.012,0,2139.4,518.2,0
2099.91,511.012,0,2102.6,518.2,0
2063.61,511.012,0,2065.8,518.2,0
2025.56,511.012,0,2029,518.2,0
1991.37,511.012,0,1992.2,518.2,0
1955.82,511.013,0,1955.4,518.2,0
1916.85,511.013,0,1918.6,518.2,0
1881.37,511.013,0,1881.8,518.2,0
1849.67,511.013,0,1845,518.2,0
1806.19,511.013,0,1808.2,518.2,0
1768.68,511.013,0,1771.4,518.2,0
1738.95,511.013,0,1734.6,518.2,0
1699.04,511.013,0,1697.8,518.2,0
1660.88,511.013,0,1661,518.2,0
1629.45,511.013,0,1624.2,518.2,0
1587.71,511.013,0,1587.4,518.2,0
1558.44,511.013,0,1550.6,518.2,0
1511.11,511.013,0,1513.8,518.2,0
1474.8,511.013,0,1477,518.2,0
1438.72,511.013,0,1440.2,518.2,0
1401.19,511.013,0,1403.4,518.2,0
1363.07,511.013,0,1366.6,518.2,0
1329.21,511.013,0,1329.8,518.2,0
1286.32,511.013,0,1293,518.2,0
1253.47,511.013,0,1256.2,518.2,0
1224.3,511.014,0,1219.4,518.2,0
1183.43,511.014,0,1182.6,518.2,0
1150.46,511.014,0,1145.8,518.2,0
1111.91,511.014,0,1109,518.2,0
1074.54,511.014,0,1072.2,518.2,0
1037.27,511.014,0,1035.4,518.2,0
995.407,511.014,0,998.6,518.2,0
967.332,511.014,0,961.8,518.2,0
924.126,511.014,0,925,518.2,0
890.021,511.014,0,888.2,518.2,0
854.719,511.014,0,851.4,518.2,0
816.277,511.014,0,814.6,518.2,0
775.65,511.014,0,777.8,518.2,0
739.979,511.014,0,741,518.2,0
700.248,511.014,0,704.2,518.2,0
666.115,511.014,0,667.4,518.2,0
627.618,511.014,0,630.6,518.2,0
596.421,511.014,0,593.8,518.2,0
555.985,511.014,0,557,518.2,0
558.021,550.141,0,557,555,0
559.789,579.979,0,557,591.8,0
561.76,617.542,0,557,628.6,0
563.849,658.041,0,557,665.4,0
565.627,693.109,0,557,702.2,0
567.719,731.602,0,557,739,0
569.471,763.27,0,557,775.8,0
571.047,805.565,0,557,812.6,0
573.03,838.013,0,557,849.4,0
575.248,874.044,0,557,886.2,0
577.144,916.271,0,557,923,0
578.905,952.04,0,557,959.8,0
581.263,990.415,0,557,996.6,0
582.763,1024.21,0,557,1033.4,0
584.688,1060.83,0,557,1070.2,0
586.54,1099.37,0,557,1107,0
588.767,1138.71,0,557,1143.8,0
590.61,1174.85,0,557,1180.6,0
592.334,1209.94,0,557,1217.4,0
594.767,1245.35,0,557,1254.2,0
596.113,1281.65,0,557,1291,0
598.278,1320.66,0,557,1327.8,0
600.15,1352.94,0,557,1364.6,0
602.155,1397.41,0,557,1401.4,0
604.262,1430.77,0,557,1438.2,0
605.925,1461.76,0,557,1475,0
607.685,1505.62,0,557,1511.8,0
609.954,1535.57,0,557,1548.6,0
611.873,1579.47,0,557,1585.4,0
613.718,1613.78,0,557,1622.2,0
615.71,1656.23,0,557,1659,0
617.871,1688.11,0,557,1695.8,0
619.604,1718.89,0,557,1732.6,0
621.629,1757.96,0,557,1769.4,0
623.297,1800.7,0,557,1806.2,0
625.492,1831.57,0,557,1843,0
659.968,1832.21,0,593.8,1843,0
696.158,1832.8,0,630.6,1843,0
730.25,1833.5,0,667.4,1843,0
770.409,1834.1,0,704.2,1843,0
809.4,1834.76,0,741,1843,0
853.736,1835.39,0,777.8,1843,0
882.612,1836.11,0,814.6,1843,0
920.457,1836.68,0,851.4,1843,0
956.62,1837.32,0,888.2,1843,0
992.904,1837.97,0,925,1843,0
1026.87,1838.57,0,961.8,1843,0
1060.13,1839.32,0,998.6,1843,0
1106.29,1839.9,0,1035.4,1843,0
1146.35,1840.61,0,1072.2,1843,0
1177.97,1841.24,0,1109,1843,0
1213.14,1841.79,0,1145.8,1843,0
1245.6,1842.56,0,1182.6,1843,0
1287.51,1843.06,0,1219.4,1843,0
1326.49,1843.7,0,1256.2,1843,0
1357.73,1844.3,0,1293,1843,0
1400.4,1845.03,0,1329.8,1843,0
1438.47,1845.65,0,1366.6,1843,0
1469.67,1846.36,0,1403.4,1843,0
1508.45,1846.99,0,1440.2,1843,0
1546.51,1847.49,0,1477,1843,0
1579.16,1848.23,0,1513.8,1843,0
1622.91,1848.89,0,1550.6,1843,0
1659.28,1849.54,0,1587.4,1843,0
1685.87,1850.11,0,1624.2,1843,0
1729.88,1850.8,0,1661,1843,0
1760.39,1851.53,0,1697.8,1843,0
1803.61,1852.05,0,1734.6,1843,0
1838.75,1852.75,0,1771.4,1843,0
1877.34,1853.44,0,1808.2,1843,0
1913.07,1854.15,0,1845,1843,0
1952.19,1854.68,0,1881.8,1843,0
1985.73,1855.36,0,1918.6,1843,0
2019.18,1856.07,0,1955.4,1843,0
2061.14,1856.56,0,1992.2,1843,0
2102.33,1857.43,0,2029,1843,0
2133.55,1857.9,0,2065.8,1843,0
2167.4,1858.51,0,2102.6,1843,0
